conversation_hash,variant,language,code_index,error_line,error_character,error_id,error_message
de0bccffbe7138e51fceea84300f0f4e,original,csharp,0,3,10,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
de0bccffbe7138e51fceea84300f0f4e,original,csharp,1,3,10,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
de0bccffbe7138e51fceea84300f0f4e,original,csharp,1,4,10,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
f12db9fd65f4d2bd9345cf411796d3b1,original,csharp,3,5,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
f12db9fd65f4d2bd9345cf411796d3b1,original,csharp,3,17,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
fd627f001237441ce332926682c50f2f,original,csharp,2,11,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
fd627f001237441ce332926682c50f2f,original,csharp,2,14,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
fd627f001237441ce332926682c50f2f,original,csharp,3,7,1,files.csharp.rules.dotnet.security.audit.missing-or-broken-authorization,"Anonymous access shouldn't be allowed unless explicit by design. Access control checks are missing and potentially can be bypassed. This finding violates the principle of least privilege or deny by default, where access should only be permitted for a specific set of roles or conforms to a custom policy or users."
06ac3ad39fc850bcfabe99e11829f561,original,java,2,16,13,files.java.rules.lang.security.audit.xxe.documentbuilderfactory-disallow-doctype-decl-missing,"DOCTYPE declarations are enabled for this DocumentBuilderFactory. This is vulnerable to XML external entity attacks. Disable this by setting the feature ""http://apache.org/xml/features/disallow-doctype-decl"" to true. Alternatively, allow DOCTYPE declarations and only prohibit external entities declarations. This can be done by setting the features ""http://xml.org/sax/features/external-general-entities"" and ""http://xml.org/sax/features/external-parameter-entities"" to false."
12f8ea0ceee98f1fc0199f3d0f52dab0,original,java,0,20,13,files.java.rules.lang.security.audit.xxe.documentbuilderfactory-disallow-doctype-decl-missing,"DOCTYPE declarations are enabled for this DocumentBuilderFactory. This is vulnerable to XML external entity attacks. Disable this by setting the feature ""http://apache.org/xml/features/disallow-doctype-decl"" to true. Alternatively, allow DOCTYPE declarations and only prohibit external entities declarations. This can be done by setting the features ""http://xml.org/sax/features/external-general-entities"" and ""http://xml.org/sax/features/external-parameter-entities"" to false."
1c2347ea20f7362bdd7c55fce78c3263,original,java,5,4,6,files.java.rules.spring.security.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
2a180bef54f919faa69b2ed07ce4a67c,original,java,0,6,42,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
2a180bef54f919faa69b2ed07ce4a67c,original,java,1,23,29,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
32997760cc2d8140999564a965cfa385,original,java,0,6,1,files.java.rules.rmi.security.server-dangerous-class-deserialization,"Using a non-primitive class with Java RMI may be an insecure deserialization vulnerability. Depending on the underlying implementation. This object could be manipulated by a malicious actor allowing them to execute code on your system. Instead, use an integer ID to look up your object, or consider alternative serialization schemes such as JSON."
36ce6058180dc19b6546bcd2568cb85c,original,java,1,17,9,files.java.rules.lang.security.audit.crypto.ecb-cipher,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
36ce6058180dc19b6546bcd2568cb85c,original,java,1,17,25,files.java.rules.lang.security.audit.crypto.use-of-aes-ecb,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
36e28a5e1605c5f94269aad99417b6d1,original,java,1,10,9,files.java.rules.lang.security.audit.xxe.transformerfactory-dtds-not-disabled,"DOCTYPE declarations are enabled for this TransformerFactory. This is vulnerable to XML external entity attacks. Disable this by setting the attributes ""accessExternalDTD"" and ""accessExternalStylesheet"" to """"."
3e57d69104299d1a51a6c83128bd6526,original,java,1,31,33,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
410e9a5d8a20c82080d1dc86c11b68ea,original,java,1,11,37,files.java.rules.lang.security.audit.command-injection-process-builder,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.
44030215fd3ba8501297970962fa33f5,original,java,0,31,14,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
4d7444fd1afb08b7ec92631730607fae,original,java,0,12,42,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
4d7444fd1afb08b7ec92631730607fae,original,java,1,47,29,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
5324e195d6614aaa6af27c9e33de8c29,original,java,0,47,26,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
5aca47b467de285189f8dcd13033974f,original,java,1,7,42,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
5aca47b467de285189f8dcd13033974f,original,java,2,9,30,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
6192110458d972c81bb7d18541b127ec,original,java,0,16,33,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
6192110458d972c81bb7d18541b127ec,original,java,1,7,33,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
63f117b0f480fccf2bc596689814faf4,original,java,0,22,23,files.java.rules.lang.security.audit.crypto.weak-random,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead."
68370cc6ab3891899ce283de8d2ffc72,original,java,0,26,5,files.java.rules.lang.security.audit.bad-hexa-conversion,"'Integer.toHexString()' strips leading zeroes from each byte if read byte-by-byte. This mistake weakens the hash value computed since it introduces more collisions. Use 'String.format(""%02X"", ...)' instead."
690f5d08f66ca140947ca2ad3055eb91,original,java,3,6,37,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
690f5d08f66ca140947ca2ad3055eb91,original,java,4,6,25,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
74664080e87465acfb2dca20355eaf1c,original,java,1,11,23,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
74664080e87465acfb2dca20355eaf1c,original,java,1,23,17,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
74664080e87465acfb2dca20355eaf1c,original,java,3,9,37,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
74664080e87465acfb2dca20355eaf1c,original,java,3,20,13,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
74664080e87465acfb2dca20355eaf1c,original,java,4,8,23,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
79a94537a0143f6a66f08c509394fbdc,original,java,0,12,42,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
79a94537a0143f6a66f08c509394fbdc,original,java,0,45,17,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
79a94537a0143f6a66f08c509394fbdc,original,java,0,46,17,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
7cfc5e7f05582a66b91909652342b709,original,java,0,13,6,files.java.rules.spring.security.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
7cfc5e7f05582a66b91909652342b709,original,java,0,18,6,files.java.rules.spring.security.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST')."
7dcaa342a190b35552a6bc444666f0e3,original,java,0,66,14,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
8136fda6374b8b7211623a16dabf0ac4,original,java,0,116,14,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
908efbc83f60e0b3798e4ab8fb75cc3a,original,java,0,23,44,files.java.rules.lang.security.audit.cbc-padding-oracle,"Using CBC with PKCS5Padding is susceptible to padding oracle attacks. A malicious actor could discern the difference between plaintext with valid or invalid padding. Further, CBC mode does not include any integrity checks. Use 'AES/GCM/NoPadding' instead."
908efbc83f60e0b3798e4ab8fb75cc3a,original,java,0,32,44,files.java.rules.lang.security.audit.cbc-padding-oracle,"Using CBC with PKCS5Padding is susceptible to padding oracle attacks. A malicious actor could discern the difference between plaintext with valid or invalid padding. Further, CBC mode does not include any integrity checks. Use 'AES/GCM/NoPadding' instead."
908efbc83f60e0b3798e4ab8fb75cc3a,original,java,1,10,44,files.java.rules.lang.security.audit.cbc-padding-oracle,"Using CBC with PKCS5Padding is susceptible to padding oracle attacks. A malicious actor could discern the difference between plaintext with valid or invalid padding. Further, CBC mode does not include any integrity checks. Use 'AES/GCM/NoPadding' instead."
908efbc83f60e0b3798e4ab8fb75cc3a,original,java,1,40,44,files.java.rules.lang.security.audit.cbc-padding-oracle,"Using CBC with PKCS5Padding is susceptible to padding oracle attacks. A malicious actor could discern the difference between plaintext with valid or invalid padding. Further, CBC mode does not include any integrity checks. Use 'AES/GCM/NoPadding' instead."
9ed52d4167dac276bc0b0af265a88467,original,java,0,22,17,files.java.rules.lang.security.audit.xss.no-direct-response-writer,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views."
ac08316b54e604412d56ddaf99cceba3,original,java,0,33,13,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
ae00707a9ba5f225e95db79e9ee55702,original,java,0,28,9,files.java.rules.lang.security.audit.cookie-missing-httponly,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);'
ae00707a9ba5f225e95db79e9ee55702,original,java,0,28,9,files.java.rules.lang.security.audit.cookie-missing-secure-flag,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);'
b2a3a8b5f91441afd03df1910a853550,original,java,1,12,14,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
b4795a02dec5a1d1a7f49d5c2bad907a,original,java,0,12,41,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
b4795a02dec5a1d1a7f49d5c2bad907a,original,java,0,32,17,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
b4795a02dec5a1d1a7f49d5c2bad907a,original,java,1,9,29,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
b4795a02dec5a1d1a7f49d5c2bad907a,original,java,1,13,13,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
e43d382d17d5a0bff9c6d7a65a91109c,original,java,0,17,37,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
e43d382d17d5a0bff9c6d7a65a91109c,original,java,1,8,37,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
e43d382d17d5a0bff9c6d7a65a91109c,original,java,1,38,5,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information."
e43d382d17d5a0bff9c6d7a65a91109c,original,java,1,39,5,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information."
e71f60cc3e92d5adc12c9081da2c7280,original,java,1,22,13,files.java.rules.lang.security.audit.object-deserialization,"Found object deserialization using ObjectInputStream. Deserializing entire Java objects is dangerous because malicious actors can create Java object streams with unintended consequences. Ensure that the objects being deserialized are not user-controlled. If this must be done, consider using HMACs to sign the data stream to make sure it is not tampered with, or consider only transmitting object fields and populating a new object."
e72c53e0a097e887f931e0ad961cc3c0,original,java,0,37,9,files.java.rules.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing,"DOCTYPE declarations are enabled for this SAXParserFactory. This is vulnerable to XML external entity attacks. Disable this by setting the feature `http://apache.org/xml/features/disallow-doctype-decl` to true. Alternatively, allow DOCTYPE declarations and only prohibit external entities declarations. This can be done by setting the features `http://xml.org/sax/features/external-general-entities` and `http://xml.org/sax/features/external-parameter-entities` to false. NOTE - The previous links are not meant to be clicked. They are the literal config key values that are supposed to be used to disable these features. For more information, see https://semgrep.dev/docs/cheat-sheets/java-xxe/#3a-documentbuilderfactory."
e7906e8079d04898c33bbe4a7b7cac8b,original,java,1,9,24,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information."
e7906e8079d04898c33bbe4a7b7cac8b,original,java,1,12,24,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information."
e7906e8079d04898c33bbe4a7b7cac8b,original,java,1,13,24,files.java.rules.lang.security.audit.crypto.ssl.insecure-trust-manager,"Detected empty trust manager implementations. This is dangerous because it accepts any certificate, enabling man-in-the-middle attacks. Consider using a KeyStore and TrustManagerFactory instead. See https://stackoverflow.com/questions/2642777/trusting-all-certificates-using-httpclient-over-https for more information."
e7906e8079d04898c33bbe4a7b7cac8b,original,java,1,17,32,files.java.rules.lang.security.audit.weak-ssl-context,"An insecure SSL context was detected. TLS versions 1.0, 1.1, and all SSL versions are considered weak encryption and are deprecated. Use SSLContext.getInstance(""TLSv1.2"") for the best security."
f2fe009c4134926a654d455645a00dda,original,java,1,14,13,files.java.rules.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing,"DOCTYPE declarations are enabled for this SAXParserFactory. This is vulnerable to XML external entity attacks. Disable this by setting the feature `http://apache.org/xml/features/disallow-doctype-decl` to true. Alternatively, allow DOCTYPE declarations and only prohibit external entities declarations. This can be done by setting the features `http://xml.org/sax/features/external-general-entities` and `http://xml.org/sax/features/external-parameter-entities` to false. NOTE - The previous links are not meant to be clicked. They are the literal config key values that are supposed to be used to disable these features. For more information, see https://semgrep.dev/docs/cheat-sheets/java-xxe/#3a-documentbuilderfactory."
f81c291e5708d17a4ec5f2a33ed00274,original,java,0,7,42,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
f81c291e5708d17a4ec5f2a33ed00274,original,java,1,8,30,files.java.rules.lang.security.audit.crypto.unencrypted-socket,"Detected use of a Java socket that is not encrypted. As a result, the traffic could be read by an attacker intercepting the network traffic. Use an SSLSocket created by 'SSLSocketFactory' or 'SSLServerSocketFactory' instead."
0405f428258d814f886de4ad289a64b6,original,javascript,2,11,21,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
0405f428258d814f886de4ad289a64b6,original,javascript,2,11,21,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `svgContainer.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
0405f428258d814f886de4ad289a64b6,original,javascript,2,11,47,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
04784a1b06ca71f250ddb1fe62062d81,original,javascript,2,4,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
04784a1b06ca71f250ddb1fe62062d81,original,javascript,2,4,5,files.javascript.rules.browser.security.insecure-innerhtml,"User controlled data in a `document.getElementById(""qrcode"").innerHTML` is an anti-pattern that can lead to XSS vulnerabilities"
04a79e97af826c0624bafeb853d4c9ac,original,javascript,0,25,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
04a79e97af826c0624bafeb853d4c9ac,original,javascript,0,25,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `parentDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
06313a257120937130f5afc3e90c89b2,original,javascript,5,7,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
0754597eb578db264188f79b0d4c519d,original,javascript,2,14,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
0754597eb578db264188f79b0d4c519d,original,javascript,2,14,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `productDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
0754597eb578db264188f79b0d4c519d,original,javascript,2,14,32,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
0754597eb578db264188f79b0d4c519d,original,javascript,2,34,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
0754597eb578db264188f79b0d4c519d,original,javascript,2,34,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `cartItem.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
0754597eb578db264188f79b0d4c519d,original,javascript,2,34,30,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
08abbc4b1c5ad8341641cc03ab93c298,original,javascript,0,22,33,files.javascript.rules.lang.security.audit.detect-redos,"Detected the use of a regular expression `[\w-]+(?:\.[\w-]+)*@[A-Za-z0-9]+(?:\.[A-Za-z]{2,})+` which appears to be vulnerable to a Regular expression Denial-of-Service (ReDoS). For this reason, it is recommended to review the regex and ensure it is not vulnerable to catastrophic backtracking, and if possible use a library which offers default safety against ReDoS vulnerabilities."
0babbff5ac35c3f8dbe51a67115aa48b,original,javascript,3,19,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
0babbff5ac35c3f8dbe51a67115aa48b,original,javascript,5,17,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
0dae168cdcf3bddb941ba543977d9b65,original,javascript,3,14,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
0dae168cdcf3bddb941ba543977d9b65,original,javascript,3,14,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `productDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
0dae168cdcf3bddb941ba543977d9b65,original,javascript,3,14,32,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
0dae168cdcf3bddb941ba543977d9b65,original,javascript,3,35,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
0dae168cdcf3bddb941ba543977d9b65,original,javascript,3,35,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `cartItemDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
